Id,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
4c8a240e9faa998a34c1f1b5c304bdb4,0,1,1,1,0,0,1,0,0,0,0,0,42
4c938814b39288805e46b2e1b5e1896a,0,1,1,0,0,0,0,1,1,1,1,0,43
4ca463c6921277dac72f85290a6a00f2,0,1,1,1,0,0,0,0,0,0,0,0,21
4ca7601cfe9239b4606c6969c333f159,0,1,1,1,0,0,0,1,0,0,1,0,92
4cade61e118c0294f7791eb151b2bb16,0,1,1,1,0,0,0,0,0,0,0,0,37
4caf3c2febb974032acb5516bcf972e5,0,1,1,1,0,0,0,0,0,0,0,0,25
4cb6e46e1527b21cfa9d6f6715def300,0,1,1,1,0,0,1,0,0,0,0,0,51
4cbc8740d68dd83bdffefaa9dcbb5e70,0,1,1,1,0,0,0,0,0,0,0,0,21
4cc695810195ff62ff5873bc5cf8d8c8,0,1,1,1,0,0,0,0,0,0,0,0,25
4cc889fcd6adafa46039dbe6831fb4b8,0,1,1,1,0,0,0,0,0,0,0,0,21
4cc9cb2a0e034d550e2450e55bc8135f,0,1,1,1,0,0,0,0,0,1,1,0,87
4ccdc03a596d05d5538e846aba655bac,0,1,1,1,0,0,0,0,0,0,0,0,37
4cd2c49d41d10465aaaa3fa4a893112b,0,1,1,1,0,0,0,0,1,1,0,0,36
4cd97076628706316197b283f8ec82f7,0,1,1,0,0,0,0,0,0,1,0,0,23
4cdb500aae132458376521c74f03a776,0,1,1,1,0,0,0,0,0,0,0,0,20
4ce160f2c16009291a5c9061a82f41a4,0,0,1,1,1,0,0,0,0,0,0,0,39
4cf0fb5a2466525496070135154127f3,0,1,1,1,0,0,0,0,0,0,0,0,47
4cf28d71a8f7c14e01d303f58623f7fe,0,1,1,1,0,0,0,0,1,1,0,0,45
4cf60604e6b7bb11ba314c991f4e1213,0,1,1,1,0,0,0,0,0,0,0,0,55
4cfd47e679b3b073bac40e439d9d6200,0,0,1,1,0,0,0,0,0,0,0,0,3
4cfea7c5c3c73ee2662e69d972492417,0,1,1,1,0,0,0,0,1,0,0,0,32
4d1cb735f7b77b68efcfa20ea61ea6b4,0,0,0,1,0,0,0,0,0,0,0,0,38
4d247723f3e03f17a06fc3debba87cbc,0,0,1,1,0,0,0,0,0,0,0,1,29
4d381f36243efca3e6bde136cc71520b,0,1,1,1,0,0,0,0,0,0,0,0,33
4d3834e3cb7e0acaf575b21fdd4c4d7e,0,1,1,0,0,0,0,0,0,0,0,0,14
4d3a9166d8dedc7208676dfcf5f82a57,0,0,1,0,0,0,0,0,0,0,0,0,34
4d41987a604ed6f678c6924fa259272a,0,1,1,1,0,0,0,0,0,0,0,0,25
4d4d6130fee068c2ca43281fcea3709b,0,1,1,1,0,0,0,0,1,1,1,0,39
4d55162f544fab7edc35122ba827d8aa,0,1,1,1,0,0,0,0,0,0,0,0,55
4d5934d3da7258f08d42deff18041cf9,0,0,1,0,0,0,1,0,1,1,0,0,64
4d64b6c1888b0c4ea16ee16e6c12c48e,0,1,1,1,0,0,0,0,0,0,0,0,32
4d7696032afb4f5b6ee3bc5d41148ce0,0,0,1,1,0,0,0,0,0,0,0,0,39
4d89a39343bd07cacf7625c903d7783a,0,0,0,1,0,0,0,0,1,1,0,1,9
4d96a0e2bbdeeb7b66035f9830ebd029,0,1,1,1,0,0,0,0,1,1,0,0,32
4d9e916479227d8946450bc5987ec8f8,0,1,1,1,1,0,0,0,0,0,0,0,4
4da2403d55ffb406d8a4e9e699afa07c,0,1,1,1,0,0,0,0,0,0,0,0,29
4db5b822ebb966dbd6f69576c9cdc4e9,0,0,0,1,0,0,0,0,0,0,0,0,32
4db9e1fb1d4dc6f7edee990d98171e21,0,1,1,1,0,0,0,0,1,0,0,0,40
4dc016eaa64b7a1fc67e0dfeb4179dcd,0,1,1,1,0,0,0,0,0,1,0,0,59
4dcfa90313634c784a9fd5fdaf88dba1,1,1,1,1,1,0,0,0,0,0,0,0,35
4dd9e7cacae183a0c1e93d75d0b0bb1d,0,1,1,0,0,0,0,0,0,0,0,0,29
4de0c8054b9acc72bef06733391a28b7,0,1,1,1,0,0,0,0,0,0,0,0,29
4de4e41e9bf4329ff824155fa89a005c,0,1,1,0,0,0,1,1,1,1,1,0,22
4de54741d754c78db4f360df6665a397,0,0,1,1,0,0,0,0,0,0,0,0,78
4df03010f57a179d68c17fb8f2a9da40,0,0,0,1,0,0,1,0,0,0,0,0,58
4df25fb3546613716ba195835b491358,0,1,1,1,0,0,0,0,1,0,0,0,41
4df6462f63c3a99f375e2bb7bd51aa3a,0,1,1,1,0,0,0,0,0,0,0,0,33
4dfb453709b1b35d7efcd09bc177933d,0,1,1,1,0,0,0,0,1,1,0,0,39
4dfec71b1cf220ac026bfc25c1cafc82,0,1,1,1,0,0,0,0,1,1,0,0,47
4e0d88f874fd798684d1ae2693105734,0,1,1,1,0,0,0,0,0,0,0,0,55
4e118e2f4cb952bba2fa4b3a842c2500,0,0,1,1,0,0,0,0,0,0,0,0,96
4e13731117981583739f65ac0ce4d100,0,1,1,1,0,0,0,0,0,0,0,0,18
4e20dfd709128ea664568a439b12574f,0,0,1,1,0,0,0,0,1,1,0,1,22
4e2cd022f658c2e9fad5bd23b5eefee4,0,1,1,0,0,0,0,0,0,0,0,0,77
4e3c8816d95b083b870c6747a26fcb58,0,0,0,1,0,0,0,0,1,1,0,1,2
4e3f50eff1f350d4ce066f647dca2745,0,1,1,1,0,0,0,0,0,0,0,0,30
4e45bdb81e74050686a9a39086c07da1,0,1,1,1,0,0,0,0,0,0,0,0,20
4e5845518776a992f31a2697f21d0381,0,1,1,1,0,0,0,0,0,0,0,0,13
4e5ad4698b3c21560fd20d4575a65dee,0,0,0,1,0,0,0,0,1,1,0,0,100
4e66a559c3e67ccfdcdf78f29c1d34db,0,1,1,1,0,0,0,0,1,1,0,0,32
4e809f26b3fa4ba55542f6cdbb12904f,0,1,1,1,0,0,0,0,0,0,0,0,50
4e87f14aeb951b685000ff8b9d25d9b3,0,1,1,1,0,0,0,0,1,1,0,0,25
4e919a677d03e00397dd0f1bc24d7b36,0,1,1,1,0,0,0,0,0,0,0,0,30
4ea0587a137c7983ca92851b6cb36ca1,0,1,1,1,0,0,1,0,0,0,0,0,39
4ea05d0199f0ad9473e0dba983aef8cc,0,0,1,0,0,0,0,0,0,0,0,0,36
4ea27da3fb5d7d2dd0417a732718dac1,0,1,1,1,0,1,0,1,0,0,1,0,48
4ea288fa020ab2663875248a748d5555,0,0,1,1,0,0,0,0,0,0,0,0,14
4ea66b28d27df800e7ae45f7d8af98bb,1,1,1,1,0,0,0,0,0,0,0,0,22
4ea9b8cb20aa2948d4ccef8299534e67,0,1,1,1,0,0,0,0,0,0,0,0,40
4eab6c6b7a1163dc7f4b5518d5422958,0,1,1,1,0,1,0,0,0,0,0,0,26
4eb1c9699ffb77a8b1242b3b99d06bcd,0,1,1,1,0,0,0,0,0,0,0,0,42
4ebbb6b53fcdf05912dfc075aa57430c,0,1,1,1,0,0,0,0,0,0,0,0,51
4ec0240d2cbb5cf0b176df79e046fbe6,0,1,1,0,0,0,0,1,0,1,1,0,36
4ec50c6c38c15de5362c8ba16fdf5e60,0,1,1,0,0,0,1,0,0,1,0,0,49
4ec6124196049907513741823bc03572,0,1,1,1,0,0,0,0,1,1,0,0,80
4ed4446db4722735056ad438c1f911ba,0,1,1,1,0,0,0,0,0,0,0,0,49
4ef5ab4394f363b8770323da06afbce5,0,0,0,0,0,0,0,0,0,0,0,0,38
4ef87e310e2de85bbebe3987030e18db,0,1,1,1,0,0,0,0,0,0,0,0,50
4ef9407ef9e78fec4c704823f7c65794,0,1,1,0,0,0,0,0,0,0,0,0,54
4f086f1e33fa887320e17944095609b7,0,1,1,1,0,0,0,0,0,0,0,0,31
4f168288fbe828b5c2a98ad86a126870,0,1,1,1,0,0,0,0,1,1,0,0,100
4f17201d3cfe333a67c18cfb84cdc64c,0,1,1,1,0,0,0,0,0,1,0,0,18
4f27ceb2baf1798ce4f14bd9a290a82c,0,0,0,1,0,0,0,0,0,0,0,0,25
4f2d68ef1752f6b87ab4bdb7554374fc,0,1,1,1,0,0,0,0,0,0,0,0,20
4f4c2be7b5384bd059880e653d98a583,0,0,0,0,1,0,1,0,0,0,0,0,54
4f504b226aeb2f5d7b7551ec77fca7a9,0,1,1,1,0,0,0,0,0,0,0,0,20
4f5d5129948e734aedee5f78f7a57281,0,1,1,1,0,0,0,0,1,1,0,0,26
4f7aa4300de21279757534db5434b4b9,0,1,1,0,0,0,1,0,0,0,0,0,49
4f8008f16b70a2a878d11d8617326b48,0,1,1,1,0,0,0,0,0,0,0,0,43
4f87ff3d6c5a8d48b89983fde97618ed,0,0,1,0,0,0,0,0,0,0,0,0,30
4f8b47b14e216df4760e5e6fe909b4cf,0,0,1,0,0,0,0,0,0,0,0,0,45
4f9099883584775da55448dee61f1dd2,0,1,1,1,0,0,0,0,0,0,0,0,3
4f9476a6e59b08a26bbd956934aa941b,0,1,1,1,0,0,0,0,0,0,0,0,100
4f95ca5695496ce5f27e5cd32bea5999,0,1,1,1,0,0,0,0,1,1,0,0,39
4fac09b4716017b08316f8ea94779f14,0,1,1,0,0,0,1,1,1,1,1,0,64
4fac6632877f84adf0d989993c60dbe8,0,1,1,1,0,0,0,0,0,0,0,0,25
4fb2586c5ee8688e764214c2d5d670bc,0,1,1,1,0,0,0,0,0,0,0,0,67
4fb4f82d3decebd66537a8615c126f29,0,0,1,1,0,0,0,0,0,0,0,1,30
4fc748f22484224a96a8d578f919b7f4,0,1,1,1,0,0,0,0,0,0,0,0,40
4fd2acbf73ecec0cae88ea7767640ff0,1,1,1,1,0,0,0,0,0,0,0,0,60
4fe89459df0c35d8a6a4af885cfe0875,0,1,1,1,0,0,1,0,0,0,0,0,60
4fef04398958522f0acc943cc60372f2,0,1,1,1,0,0,0,0,0,0,0,0,26
4ff1d5ce26c19fb82d075663de884559,0,1,1,1,0,0,0,0,0,0,0,0,28
4ff25033e4431ea269dcc562ee59e098,0,0,1,1,0,0,0,0,0,0,0,0,33
4ff30eab90095fcdb6d092219ecdd858,0,1,1,0,0,0,0,0,0,0,0,0,82
4ff387554d68468af092a3378fc58329,0,0,0,1,0,1,0,0,0,0,0,0,36
4ff535553cc719ba0e4a59e591285da8,0,1,1,1,0,0,0,0,0,0,0,0,100
5002bcb56c6c00680453ca0628961cb1,0,0,1,0,0,0,1,0,0,1,0,0,30
500356cc66fe8e1b04b66059c060ef06,0,1,1,1,0,0,0,0,0,0,0,0,41
500f1af1b9d2da34579a6a3814f24942,0,0,1,1,0,0,0,0,0,1,0,1,58
500f790787f0bc8c85e10bd309f4ecc9,0,1,1,1,0,0,0,0,0,0,0,0,100
5029b81e293c2552302a8cc41ece4e77,0,1,1,1,0,0,0,0,1,1,0,0,46
5032ac30edcba1f62517cdfb6d679340,0,1,1,1,0,0,0,0,0,0,0,0,55
503ae6fb4a48a9ec6b2e4c1de84c9821,0,1,1,1,0,0,0,0,0,0,0,0,38
503d4aee82b49a0db68833e2a1fa7ec8,0,0,1,1,0,0,0,0,0,0,0,0,19
503f7e8992cfed6d8a33132fad64f0df,0,1,1,1,0,0,0,0,0,0,0,0,10
50414c735e426e67fb9fd713ca7a3d4f,0,0,0,1,0,0,0,0,0,0,0,0,32
50416ba8334ff421f05a17b0edc1f1ee,0,1,1,1,0,0,0,0,1,0,1,0,2
5050dc7c87865a41ddcab8aaa9bc9ae4,0,0,0,1,0,0,0,0,0,0,0,0,26
5055887d92d41b42ca6c9a277470d1b9,0,1,1,1,0,0,0,0,0,1,0,0,39
505c156c4e49558f95a9edc5a915f197,0,1,1,1,0,0,0,0,0,0,0,0,45
505e6ffed51dce84149a13a9aa14d869,0,1,1,1,0,0,1,0,0,0,0,0,35
506629a51ccea9e5a5d194a4de4496e8,0,0,1,1,0,0,0,0,0,0,0,0,44
506df6a6470c293c95c82ba61e87fc9a,0,1,1,1,0,0,0,0,0,0,0,0,44
50863e3cdab6f9a2bebe9c744a9963d6,0,1,1,1,0,0,0,0,0,0,0,0,36
508befee04c48cd24a64b5d5606e9fcf,0,1,1,1,0,0,0,0,0,1,0,0,42
5090d73c7f2958a3a2bb6a2f59c513f1,0,1,1,1,0,0,0,0,0,0,0,0,40
50935c9be26275ecaaab8f959c2c865e,0,1,1,0,0,1,0,0,0,0,0,0,25
509ba669d1b15dc0d31e4529d5e99bff,0,1,1,1,0,0,0,0,0,0,0,0,22
509eaf7300ba98d5a65379d3413187ef,0,1,1,1,0,0,0,0,1,1,0,0,32
50a85890eec061d3f2c6f0ad13e55c50,0,1,1,1,0,0,0,0,1,1,0,0,29
50ad6cd7244d0ab75c98cd0beaae99bf,0,1,1,0,0,0,0,0,0,0,0,0,3
50af10419e078e471ed459adeae1105e,0,1,1,1,0,1,0,0,1,1,0,0,32
50b2171b14a8570d3425ba8ae4756173,0,1,1,0,0,0,1,1,0,0,0,0,44
50c57186f5a64b749385bf7178b9f5d0,0,1,1,1,0,0,0,0,0,0,0,0,22
50c706349fc81ba179c90d05a9bbf891,0,0,0,1,0,0,0,0,0,0,0,0,30
50c96fba9c7ff981e6387009c304fede,0,0,0,1,0,0,1,0,0,0,0,0,27
50caa7c1ba25dfbe649a8a7795f5d4c0,0,1,1,0,0,0,1,1,0,1,1,0,46
50cf82fca7dc1c5fcc567af11e14afd7,0,0,1,1,0,0,0,0,0,0,0,0,58
50d361bf832674bb5a7c6b7e196a3f56,0,1,1,1,0,0,0,0,1,1,0,0,100
50dc1b1a9533ebb9064304fc2f4fe42e,0,1,1,1,0,0,0,0,1,0,1,0,62
50e42b1ad0d5fd79e674ee880d4e4bfd,0,1,1,0,0,0,1,1,0,0,0,0,38
50ea6ec9af58dd9f0966e1eae7436ebe,0,1,1,1,0,0,0,0,1,0,0,0,27
50ecb023e6d62ea3294649df55f67563,0,1,1,1,0,0,0,0,0,0,0,0,31
50ef21ee35f099444e775fe6572647be,0,1,1,1,0,0,0,0,0,0,0,0,36
50f89a04acdb5b9d596e3046b3b4b381,0,1,1,1,0,0,0,0,0,1,0,0,63
51066e2bb5d703c1203e6addc8582696,0,1,1,1,0,0,1,0,0,0,0,0,39
5108d2442b51ed7c1d29b7abc9ee4f63,0,1,1,1,0,0,0,0,0,0,0,0,23
5108f00b3f7bc051c16d79075cb985c6,0,1,1,1,0,0,1,0,0,0,0,0,59
510f6c80e3f26a01b24ba18ba1ea95db,0,1,1,1,0,0,1,0,0,0,0,0,70
511c96dd1566a8307ccb67d237464811,0,1,1,1,0,0,0,0,0,0,0,0,60
511d79fb5d8f2d641c133cf3bb8be42c,0,0,0,1,0,1,0,0,0,0,0,0,27
5130a71b585694927eda397d93a41e4d,0,1,1,1,0,0,0,0,0,0,0,0,34
51343064650fa034c293c2adc1fb8923,0,0,0,1,0,0,0,0,1,1,0,0,48
51406f21d1fb3995c42efca5f77f7c97,0,1,1,1,0,0,0,0,0,0,0,0,19
5143a57743d830172f351751094c92fb,0,1,1,1,0,0,0,0,0,0,1,0,7
5148d0c8b5f52a37f81e3c564a4dc9c3,0,0,1,1,0,0,0,0,0,0,0,0,37
514e039df929df0efdf10a619be5e505,0,1,1,1,0,0,0,0,0,0,0,0,100
5156a388a9347116ceef2010dcc6aa8c,0,1,1,1,0,0,0,0,0,0,0,0,20
515e363c056fe31c8db4f6079e29c3fb,0,1,1,1,0,0,0,0,0,0,0,0,31
5161cb02bfbfa544c438d0923a48c9d5,0,1,1,0,0,0,0,0,0,1,0,0,45
517c4bc46676d81d9fff41a79bf0b807,0,1,1,0,0,0,1,0,0,0,0,0,66
517df067102468af6197827bc1449f1a,0,1,1,1,0,0,1,0,0,0,0,0,33
517e16c6aac4ee55b6fc14f03569b51a,0,1,1,1,0,0,0,0,0,0,0,0,81
51854e044053bd92dabf91b854f29603,0,0,1,1,0,1,0,0,0,0,0,1,25
518f082efcd840e2d3e9e2939fcea8db,0,0,0,1,0,0,1,0,0,0,0,0,27
51915077c5b20404d96c7afcfa025099,0,1,1,1,0,1,0,0,0,0,0,0,61
51954d9e2ec19a6878dadb2cdd5e6a55,0,1,1,1,0,0,1,0,0,0,0,0,19
519954561981fcb646d193ba23c40ffd,0,1,1,1,0,0,0,0,0,0,0,0,13
51b0a1bf6357257bacec2f23ccdef260,0,0,1,1,0,0,0,0,0,0,0,0,8
51b6b74a1aa4edde3ccf9c6d26b3ba88,0,1,1,1,0,0,0,0,0,0,0,0,27
51b8a49e78e04fd2ef3fef4d1f34e3a6,0,1,1,1,0,0,0,0,0,0,0,0,35
51b8e8866fcc9448ee80cb77fd4e4919,0,1,1,1,0,1,0,0,0,0,0,0,28
51c30b64c0dfeb44dceab16e9087b80a,0,1,1,1,0,0,0,0,0,0,0,0,27
51ccb52b80594d8a66ea103f40500351,0,1,1,1,0,0,0,0,0,0,0,0,67
51cffecee8abc9cfa1ea6ba0654fbd1e,1,1,1,1,0,0,1,0,0,0,0,0,7
51d27e5d525b159b4ea27400d322ba00,0,1,1,1,0,0,0,0,0,0,0,0,31
51d2de230b94bcf13f6ce068b1a41e91,0,1,1,0,0,0,0,0,0,0,0,0,46
51da53f9d11ae4e278284341c12b9d6f,0,1,1,1,0,0,0,0,0,0,0,0,100
51e550bae40bb4bb9f8c797aa4b2b5cd,0,0,1,1,0,0,0,0,0,0,0,1,43
51e685b9c705fc77ed443f3ea11b0386,0,0,1,0,1,0,0,0,1,1,0,0,22
51f14fcb3ab798afb243bf646f494d52,0,1,1,1,0,0,0,1,0,0,1,0,33
520d2a837d2b26b9653442f2ccf95f7f,0,0,1,1,0,0,0,0,1,0,0,0,42
5210b90a3fd468757ed41619a20621c1,0,1,1,1,0,0,0,0,0,0,0,0,28
521390ea773af0ce81a2917abe2c1050,0,1,1,1,0,0,0,0,0,0,0,0,28
521b6eed8fb10f32b4757fa7cdb3b99a,0,1,1,0,0,0,0,0,0,0,0,0,34
521c8652fe13b28cdc060f4bf5a6b70a,0,1,1,1,0,1,0,0,0,0,0,0,100
521fcc2cd6d42f4765f70e6642f1373f,0,1,1,0,0,0,0,0,0,0,0,0,11
52233c52622fc2a20b38339b3107bf29,0,0,1,1,0,0,0,0,0,0,0,1,27
522731115d33b3895375859d1445e81c,0,1,1,1,0,0,0,0,0,0,0,0,41
5232dba71b83171119e6f3d649c52f6d,0,1,1,1,0,0,0,0,1,0,0,0,30
5234d49ed36b29e23f6ac05cba7fdc61,0,1,1,1,0,0,0,0,0,0,0,0,88
523dc74c2b4713eca1f28ea7213a6ec1,0,1,1,1,0,0,0,0,0,0,0,0,69
5243cfff5b9bd654d877ee7ce7b96850,0,0,1,0,0,0,1,0,0,0,0,0,28
5246638c695e265239793a3db87f508f,0,1,1,1,0,0,0,0,0,0,0,0,23
524915645af6dbe517ce95c776a700c0,0,0,1,1,0,0,0,0,0,0,0,1,46
5258e41f0408847669bffefaaee056ad,0,1,1,0,0,1,0,1,0,0,0,0,100
525990f679122fe34048ee30a1e3b33c,0,0,1,0,0,0,0,0,0,0,0,1,32
525fbb9071c231060e5c89a2a5468285,0,1,1,1,0,0,0,0,0,0,0,0,51
5262ba8c006d525e9f2902122be99aca,0,1,1,1,0,1,0,0,0,0,0,0,58
5264b82edc283a6827810a08789790e2,0,0,1,0,0,0,0,0,0,0,0,1,2
5269395e49822c46cbcf036d919585df,0,1,1,0,0,0,0,1,1,1,1,0,29
52775d8265693bce6ee8e1ce60b556c0,0,1,1,1,0,0,0,0,1,1,0,0,36
52781b4fe3fbc10cc6e7a249fa2856f4,0,1,1,1,0,0,0,0,0,0,0,0,16
5281f3aebbebdd736ecb0c143c4aac0c,0,1,1,1,0,0,1,0,0,0,0,0,22
5284d603b120184672ef852e9f4e3b6f,0,1,1,1,0,0,0,0,0,0,0,0,8
52850fdd7b085fcb145833e54638b1eb,0,1,1,1,0,0,0,0,0,0,0,0,29
5289678f2323e8ed782b7603e4a16289,0,1,1,1,0,0,0,0,0,0,0,0,29
528efa6243b1d72338e43ed17aa85ac1,0,0,1,1,0,0,0,0,0,0,0,1,32
529515a1171af323cc37bcb4f4370718,0,0,1,1,0,0,0,1,0,0,0,1,37
52990caff1f81426d57d11ce9f1720ca,1,1,1,1,0,0,0,0,0,0,0,0,30
529c31ef4de04fe3baa8d9e7fb6be608,0,1,1,1,0,0,0,0,1,1,0,0,34
52a2c78555b7b998b5991c000b27ce59,0,1,1,1,0,0,0,0,0,0,0,0,30
52ac2218337f093daf979adc4b16297e,0,1,1,1,0,0,1,0,0,0,0,0,29
52b4bb54c4c50da59f7ef0b9db755f5d,0,1,1,1,0,1,0,0,0,0,0,0,20
52b666c8b095f62bda7224c2544daf93,0,1,1,1,0,0,0,0,0,0,0,0,21
52bafa50d781c1dcbefc0c7e1d470358,0,1,1,1,0,0,0,0,0,0,0,0,71
52c02aa87be33136763a04250dcba361,0,0,0,1,0,0,0,0,0,0,0,0,26
52c0d84a72892b7bd6bdeb3233d0b89f,0,1,1,1,0,1,0,0,0,0,0,0,38
52c15aa2404178fdb3df48fbe49e767f,0,1,1,1,0,0,0,0,0,0,0,0,30
52d2297bf728c4d68500d420a36ffab1,0,1,1,1,0,0,0,0,0,0,0,0,79
52e08ddfede0e218486564b67e1f2a36,0,1,1,1,0,0,0,1,0,0,0,0,18
52e2d72fd0fb99a6209c585b6fea1fdc,0,0,1,1,0,0,0,0,1,1,0,1,48
52e5f10d439ac32d60b2db2ae8816d80,0,1,1,0,0,0,0,0,0,1,1,0,19
52e9e6244b83b7d7cbe3dd4dc11070a7,0,1,1,1,0,0,0,0,0,0,0,0,24
52ea9f850ea73ae04af062912f7d8ff2,0,1,1,1,0,0,0,0,0,0,0,0,86
52fbece224521740111434ea4d069b2e,0,1,1,1,0,0,0,0,1,0,0,0,14
52fd55af4911b61c61634a7e1e92ab4d,0,1,1,1,0,0,0,0,0,0,0,0,25
530250861069ed9b379437f91dbdfac8,0,1,1,1,0,0,0,0,0,0,0,0,81
53034db095500ad5921605b60368930e,0,1,1,1,0,0,1,0,0,1,0,0,34
5304914e7245c1114febee81399c1570,0,1,1,0,0,1,0,1,0,0,0,0,47
530517231bd355f4bcf012219bfab8f2,0,0,1,1,0,0,0,0,0,0,0,1,55
530816e11c39e9d9857b67446a0b51e9,0,1,1,1,0,0,1,0,0,0,0,0,35
530af55497a4a40789044aa86b89ad49,0,1,1,0,0,0,0,0,0,0,0,0,29
530b27a2a05b480194d3c32da89dbcb1,0,1,1,1,0,1,0,0,0,0,0,0,30
53124065a6cfa65f8e61ea6bff349cc2,0,1,1,1,0,0,0,0,0,0,0,0,17
5326acc66c2a41bdf451e11b3dc39553,0,1,1,1,0,0,0,0,0,0,0,0,33
532b9387c18844ac32eed70aab6e1ccd,1,1,1,1,0,0,0,0,0,0,0,0,42
533382b8decd161da11c4a5e2db9dcc1,0,0,0,1,0,0,0,0,0,0,0,0,14
53349b74d557a3f33e146a41ba986c36,0,1,1,1,0,0,0,0,1,0,0,0,31
5345070cfd4c6caa1270c24ae8dd7c93,0,1,1,1,0,1,0,0,0,0,0,0,29
5346ee3fc5ed2556d139565c173326f2,0,0,1,1,0,0,0,0,0,0,0,1,43
5349f165d61aba7c482987f1c6f19838,0,1,1,1,0,0,0,0,0,0,0,0,29
535893d095e7e378373e329032787805,0,1,1,1,0,0,0,0,0,0,0,0,42
535e65a06eaadaac46252e04e8f6f29f,0,1,1,1,0,0,0,0,0,0,0,0,46
5371dee68d147db183e486b91ad89695,0,1,1,1,0,0,0,0,0,0,0,0,27
5373f53f2def752eb39f428032ebdeb6,0,1,1,1,0,0,0,0,0,0,0,0,39
537a3d51673ed08b2cb62f620e351126,0,1,1,1,0,0,0,0,0,0,0,0,49
538075cbd64dcd53fcca5bcf5a6d3cea,0,1,1,1,0,0,0,0,1,1,0,0,21
53839d7bf89b3e390feba9f46053ef46,0,1,1,0,0,0,1,0,0,0,0,0,30
539640132ea40117c9457f6dac3776d9,0,1,1,1,0,0,0,0,0,0,0,0,27
539880b8ba2334b1dcb9d8a3eefba76b,0,1,1,1,0,0,0,0,0,0,0,0,24
539901a9d028375e6f717e959f55ea0e,0,0,0,1,0,0,0,0,0,0,0,0,23
5399b48b105b1dfe0400feeea3078846,0,1,1,1,0,0,0,0,0,0,0,0,25
539a3b4c5a5dd14df1df7aab985448bf,0,1,1,1,0,0,0,0,0,0,0,0,34
539b8a68e18972da605b25534a533511,0,0,1,1,0,0,0,0,0,1,0,1,22
539cee632a2f396f59fd9aabd8c246b4,0,1,1,1,0,0,0,0,0,0,0,0,2
53a673db165a9806d085e35be26a2120,0,0,0,1,0,0,0,0,0,0,0,0,28
53a9354bdaa8d60ef4a25a795ddc23fe,0,0,1,0,0,0,1,0,0,1,0,0,96
53aaefce5438f01288cfe466f5185c3c,0,1,1,1,0,0,0,0,0,0,0,0,27
53b2dca046e54e5e4b314b84938ae898,0,1,1,1,0,0,0,0,0,0,0,0,28
53b536999aecd800cfda720f3ca363cb,0,1,1,1,0,0,0,0,0,0,0,0,1
53b7c4186b9d57941a2bd900e1b061c4,0,0,0,1,0,0,0,0,0,0,0,1,28
53bc4bbea40ec53dc1a8337df544b1a6,0,1,1,1,0,0,0,0,1,1,0,0,22
53cf35ad7366a9eeaec18394e710f0e6,0,1,1,1,0,0,0,0,0,0,0,0,62
53da99d7f666b37004717e283c46f32f,1,1,1,1,0,0,0,0,0,0,0,0,15
53e4741aa9b1f1226c5a8162485a6f6c,0,1,1,1,0,0,0,0,1,0,0,0,24
53e5ea66ab79756a802b7fd0020e743c,0,1,1,1,0,0,0,0,0,0,0,0,9
53e9c2d8de46534d252f26f6bcb27838,0,1,1,1,0,1,0,0,0,0,0,0,53
53f0a1dfd482161d425feb8e7e7eeff8,0,0,1,1,0,0,0,0,0,0,0,1,42
53f434a51266778ba2845036d0ec7cb2,0,1,1,1,0,0,0,0,0,0,0,0,51
540aefbd669f201418ce60f614ee82e8,0,1,1,1,0,0,0,0,0,0,0,0,28
540e1e9b56a611fd13ca1a53eeb5700b,0,1,1,1,0,0,0,0,0,1,0,0,3
540f3702f9705920f3c38ecd80949260,0,1,1,1,0,0,0,0,0,0,0,0,24
5417d0aae7693482d36ca70d51acd965,0,1,1,1,0,0,0,0,0,0,0,0,40
5420b57c1919dd790746b5acb0d52e69,0,1,1,1,0,0,0,0,0,0,0,0,26
54303722a3ee3b92217f29cd231bfa6f,0,0,1,1,0,0,0,0,0,0,0,0,76
54339dbf96017e9df995ee4558d01caf,0,0,1,1,0,0,0,0,0,0,0,0,6
54365e73125b462cb6033d5dfcc4e3c6,0,1,1,1,0,0,0,0,0,0,0,0,30
54458c2215cc7d8005d941c361bed609,0,0,1,0,0,0,1,0,0,0,0,1,37
544779553fdf00c156ac60d140c915ce,0,1,1,1,0,0,0,0,1,1,0,0,42
544a2d25632e7953d2a61bf9213d9aa3,0,0,1,1,0,0,0,0,0,0,0,1,25
544b41108b6884766f81cd8ddcf89e37,0,1,1,1,0,0,0,0,0,0,0,0,44
544d7ca33e50fed500d7194e85124c3f,0,0,1,1,0,0,0,0,0,0,0,1,2
544e19d3ce6e5d1285acf4788700ce5a,0,0,1,1,0,0,0,0,0,0,0,0,27
544fecc89249d8665a6c0154f1acd73b,0,0,1,1,0,0,0,0,0,0,0,1,19
54563ff51aa70ea8c6a9325c15f55399,0,1,1,1,0,0,1,1,0,0,1,0,10
547121d00b57972a5f690b470a23eaa8,0,1,1,1,0,0,0,0,0,0,0,0,25
5476fb4a1164deb3400381470b252363,0,0,1,1,0,1,0,0,0,0,0,1,32
547a5f63977e06eec5e277fc7875058f,0,1,1,1,0,0,0,0,0,0,0,0,22
547c30b487c71b7e25a30de9e008b6ae,0,0,0,1,0,0,0,0,1,1,0,0,10
